,latitude,longitude,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
10936,28.65,64.8,2010-08-01,0.5978081,0.16642952,274.1513,303.85898,-1.4773104e-06,-8.559693e-05,2.4067516,299.88214,0.799971,0.0,0.49998987,309.8294,0.0,0.0,-9.313226e-10,309.67163,309.0801,308.03625,-217577.0,18885174.0,-12572929.0,87359.14,0.0,24567406.0,32368772.0,273.15988,-8.712243e-05,8.97795e-06
10937,28.65,64.8,2010-09-01,0.11730075,-0.18278503,266.66827,299.95132,-1.1818483e-06,-6.826292e-05,2.461563,297.25604,0.79998523,0.0,0.49998987,304.38354,0.0,0.0,-9.313226e-10,304.52786,305.51163,306.5175,-173670.0,18358734.0,-13309126.0,87740.76,0.0,23834468.0,28546266.0,273.15988,-6.940914e-05,3.874302e-07
10938,28.65,64.8,2010-10-01,-0.22518408,-0.0028672218,269.39368,297.3851,-8.1257895e-07,-5.092891e-05,2.5398655,295.5329,0.79998523,0.0,0.49998987,300.46613,0.0,0.0,-9.313226e-10,300.69592,302.16382,303.89136,-129763.0,15429611.0,-11666209.0,88069.84,0.0,20051810.0,28067254.0,273.16058,-5.1886775e-05,2.1383166e-05
10939,28.65,64.8,2010-11-01,-0.59595907,-1.3228015,264.5555,288.3635,-3.6950223e-07,-2.7681002e-05,3.6225834,289.2702,0.79997456,0.0,0.49998987,290.6415,0.0,0.0,-9.313226e-10,291.242,294.7052,299.25455,-70107.0,13202675.0,-10835460.0,88442.43,0.0,17027620.0,23878918.0,273.16058,-2.8079376e-05,1.3411045e-06
10940,28.55,64.8,2010-02-01,0.15352094,0.52304673,270.80807,288.31497,-7.4040145e-08,-0.0005367565,5.6990395,286.6457,0.79994965,0.0,0.2719041,290.4632,0.0,0.0,-9.313226e-10,290.54935,290.74933,292.08228,-1342930.0,14171292.0,-9486038.0,90353.766,2.2947788e-06,18262828.0,25194184.0,273.16058,-0.0005369927,0.00055482984
10941,28.55,64.8,2010-03-01,0.062220216,-0.095240116,268.8203,296.69763,-1.4784746e-07,-9.123888e-05,3.481638,292.7031,0.799971,0.0,0.2719041,300.55106,0.0,0.0,-9.313226e-10,300.13095,298.58945,296.4924,-228554.0,18463862.0,-12489034.0,90256.11,0.0,23722658.0,27306794.0,273.16058,-9.150291e-05,2.0429492e-05
10942,28.55,64.8,2010-04-01,0.22017479,0.29935622,271.7751,301.35748,-2.2165477e-07,-7.444876e-05,3.3713017,296.32095,0.7999674,0.0,0.2719041,306.5432,0.0,0.0,-9.313226e-10,306.0445,304.1218,301.13715,-186556.0,20365786.0,-12947859.0,89939.33,0.0,26287276.0,30125292.0,273.15988,-7.474236e-05,3.7604943e-05
10943,28.55,64.8,2010-05-01,0.50565016,0.02738738,272.41046,305.10107,-2.954621e-07,-9.674486e-05,2.9221268,299.78003,0.79998165,0.0,0.2719041,310.9333,0.0,0.0,-9.313226e-10,310.40524,308.2772,304.87177,-242394.0,21461198.0,-13872888.0,89623.37,0.0,27660268.0,31734130.0,273.15988,-9.702612e-05,6.1132014e-06
10944,28.55,64.8,2010-06-01,0.9835857,0.32478285,273.80313,306.2796,-2.954621e-07,-0.00016132253,2.870163,300.55365,0.79998165,0.0,0.2719041,312.11078,0.0,0.0,-9.313226e-10,311.70023,309.9969,307.1522,-404181.0,21673058.0,-14002692.0,89289.36,5.736947e-07,28013310.0,32277820.0,273.15988,-0.00016159285,9.390898e-05
10945,28.55,64.8,2010-07-01,0.49900627,1.6192906,280.8068,306.4252,-2.2165477e-07,-9.3210256e-05,2.9235516,301.53632,0.79994965,0.0,0.2719041,312.62027,0.0,0.0,-9.313226e-10,312.33746,311.10968,308.87613,-233803.0,20301184.0,-12605448.0,89088.3,0.0,26491970.0,33959420.0,273.16058,-9.340746e-05,2.2985041e-06
10946,28.55,64.8,2010-08-01,0.58109117,0.21502972,275.3859,304.7764,-2.2165477e-07,-8.559693e-05,2.449461,300.3986,0.799971,0.0,0.2719041,310.12238,0.0,0.0,-9.313226e-10,309.96555,309.33365,308.28223,-214713.0,18627170.0,-12675406.0,89312.336,0.0,24574888.0,32421324.0,273.15988,-8.5789245e-05,7.0668757e-06
10947,28.55,64.8,2010-09-01,0.21203053,-0.03601837,267.7324,300.74164,-1.4784746e-07,-6.758305e-05,2.6665745,297.53082,0.79997456,0.0,0.2719041,304.4642,0.0,0.0,-9.313226e-10,304.60617,305.72644,306.7793,-169375.0,18131226.0,-13339186.0,89727.59,0.0,23874968.0,28544750.0,273.15988,-6.7695044e-05,3.874302e-07
10948,28.55,64.8,2010-10-01,-0.1467427,0.018053532,270.58282,298.2459,-7.4040145e-08,-5.0656963e-05,2.6046448,296.03973,0.79998165,0.0,0.2719041,300.6374,0.0,0.0,-9.313226e-10,300.84772,302.45493,304.2019,-126900.0,15205312.0,-11720317.0,90079.664,0.0,20132366.0,28096054.0,273.16058,-5.074404e-05,1.4703721e-05
10949,28.55,64.8,2010-11-01,-0.19410741,-1.2194855,265.2756,289.19196,-7.4040145e-08,-2.8700568e-05,2.8694515,290.24057,0.79998875,0.0,0.2719041,291.1963,0.0,0.0,-9.313226e-10,291.7395,295.4717,299.95386,-72016.0,12907355.0,-11030576.0,90515.44,0.0,17104214.0,23954712.0,273.16058,-2.8650742e-05,1.3411045e-06
11040,27.55,64.8,2010-02-01,0.75254786,1.4535344,269.22943,287.65753,-2.2165477e-07,-0.00035804638,10.285464,285.1963,0.7998572,0.0,0.0781436,289.66498,0.0,0.0,-9.313226e-10,289.7302,290.29977,292.20242,-896702.0,14827335.0,-9846485.0,88696.836,1.7210841e-06,18913886.0,24441810.0,273.16058,-0.00035852985,0.0004279092
11041,27.55,64.8,2010-03-01,0.8404194,-0.014132261,269.22736,295.57684,-3.6950223e-07,-0.000112991314,5.042717,290.84845,0.7999319,0.0,0.0781436,298.9759,0.0,0.0,-9.313226e-10,298.69986,296.9672,295.10397,-284392.0,18816160.0,-12457061.0,88642.67,0.0,24208640.0,26501870.0,273.16058,-0.00011378713,2.233684e-05
11042,27.55,64.8,2010-04-01,1.5009563,0.4725151,271.83395,300.38922,-5.1711686e-07,-7.009809e-05,3.98349,295.08273,0.79997456,0.0,0.07824361,305.44638,0.0,0.0,-9.313226e-10,305.04224,302.27414,298.99612,-177011.0,20643852.0,-13270594.0,88355.44,0.0,26776782.0,29180404.0,273.15988,-7.07428e-05,3.283471e-05
11043,27.55,64.8,2010-05-01,2.3104463,0.054423332,273.85065,303.7631,-5.909242e-07,-8.2945684e-05,4.5131035,296.81174,0.79994965,0.0,0.07879317,308.9194,0.0,0.0,-9.313226e-10,308.55853,305.99408,302.41678,-208986.0,21855626.0,-13622296.0,88079.69,0.0,28402008.0,30757408.0,273.15988,-8.350331e-05,1.0885298e-05
11044,27.55,64.8,2010-06-01,2.3160186,0.44129515,276.92114,304.14667,-5.909242e-07,-0.0002382719,4.442631,297.72864,0.7998643,0.0,0.07884312,309.02695,0.0,0.0,-9.313226e-10,308.7501,306.6702,303.82562,-598422.0,21025842.0,-13134504.0,87779.33,5.736947e-07,27336278.0,31315246.0,273.15988,-0.000239301,0.00019983388
11045,27.55,64.8,2010-07-01,1.5015993,1.267823,282.38748,304.46326,-5.1711686e-07,-8.777203e-05,3.6460743,299.66882,0.7998928,0.0,0.07884312,310.40683,0.0,0.0,-9.313226e-10,310.1643,308.33588,305.528,-220918.0,19420842.0,-12002335.0,87580.73,0.0,25345244.0,33258586.0,273.16058,-8.845562e-05,4.237704e-05
11046,27.55,64.8,2010-08-01,2.0316148,0.054745197,276.9201,302.6989,-4.4330955e-07,-7.0777955e-05,4.4689693,297.4437,0.79988205,0.0,0.07884312,307.28195,0.0,0.0,-9.313226e-10,307.15875,306.4049,305.2254,-178442.0,18709426.0,-11860233.0,87792.45,0.0,24509300.0,31571932.0,273.15988,-7.131416e-05,1.5657395e-05
11047,27.55,64.8,2010-09-01,1.8745177,-0.32021785,268.29547,298.6191,-3.6950223e-07,-5.527935e-05,4.9217033,294.9058,0.7999141,0.0,0.07884312,301.55872,0.0,0.0,-9.313226e-10,301.66324,302.8728,303.93555,-139308.0,18555748.0,-12813409.0,88169.97,0.0,24172104.0,27464950.0,273.15988,-5.569635e-05,3.874302e-07
11048,27.55,64.8,2010-10-01,0.8444915,0.000351429,270.9868,296.4319,-2.954621e-07,-4.555867e-05,4.224806,293.77237,0.79998165,0.0,0.07884312,298.72964,0.0,0.0,-9.313226e-10,298.87454,300.4101,301.86255,-114491.0,15986947.0,-11695450.0,88481.0,0.0,20780784.0,27110742.0,273.16058,-4.57922e-05,5.159527e-06
11049,27.55,64.8,2010-11-01,-0.017507076,-0.93271124,265.40784,288.6385,-1.4784746e-07,-2.3942208e-05,6.1688576,288.83768,0.79998523,0.0,0.07884312,288.80026,0.0,0.0,-9.313226e-10,289.25073,293.44333,298.2492,-60085.0,13788098.0,-10682974.0,88841.27,0.0,17704210.0,23166968.0,273.16058,-2.4079345e-05,1.3411045e-06
11140,26.55,64.8,2010-02-01,1.0127335,-0.6279129,271.15518,288.29764,-1.6989652e-06,-0.00067841937,9.370742,285.74057,0.79981095,0.0,0.473459,290.75613,0.0,0.0,-9.313226e-10,290.87457,291.07214,292.56625,-1711843.0,16313163.0,-10221962.0,89385.375,2.8684735e-06,19659590.0,24597944.0,273.16058,-0.00068440987,0.00069797225
11141,26.55,64.8,2010-03-01,1.6923449,-1.2751667,269.45877,296.797,-3.545545e-06,-5.9901737e-05,4.8540783,291.30823,0.79994965,0.0,0.473459,301.65778,0.0,0.0,-9.313226e-10,301.19705,299.52734,297.13165,-158875.0,19933238.0,-13153634.0,89281.97,0.0,24330136.0,27228980.0,273.16058,-6.3505024e-05,1.3411045e-06
11142,26.55,64.8,2010-04-01,2.4396818,0.04669881,273.76593,300.75433,-4.358124e-06,-7.349695e-05,4.626999,294.58768,0.7999532,0.0,0.473459,306.62387,0.0,0.0,-9.313226e-10,306.19266,304.57254,301.83533,-195623.0,21815100.0,-13559444.0,89033.31,0.0,26890794.0,29534106.0,273.15988,-7.817056e-05,3.5697594e-05
11143,26.55,64.8,2010-05-01,3.0492105,-0.58188736,276.92838,304.02075,-5.0968956e-06,-8.722837e-05,4.8070965,296.9994,0.7999283,0.0,0.473459,310.0346,0.0,0.0,-9.313226e-10,309.57645,307.80765,304.86722,-230940.0,22738776.0,-13644432.0,88751.0,0.0,28099148.0,31404178.0,273.15988,-9.2455186e-05,2.3292378e-05
11144,26.55,64.8,2010-06-01,2.089053,0.33379483,284.74097,302.74167,-4.4319313e-06,-0.0006018778,3.8275967,299.2684,0.7999603,0.0,0.473459,308.87128,0.0,0.0,-9.313226e-10,308.61758,307.48602,305.67648,-1526194.0,20948400.0,-11727696.0,88484.28,2.2947788e-06,25943478.0,32733592.0,273.15988,-0.00061032036,0.0005834587
11145,26.55,64.8,2010-07-01,0.8155582,1.2974339,290.57718,302.0623,-3.7671998e-06,-0.0010247593,3.273779,301.06958,0.799971,0.0,0.473459,308.63776,0.0,0.0,-9.313226e-10,308.57422,308.02365,306.93005,-2592845.0,19169260.0,-9389573.0,88312.76,5.165115e-06,23772840.0,34959892.0,273.16058,-0.0010367637,0.0012848601
11146,26.55,64.8,2010-08-01,1.106606,-0.13804698,284.67383,302.01028,-3.6195852e-06,-0.00044920284,3.427538,299.58435,0.79994607,0.0,0.473459,308.28537,0.0,0.0,-9.313226e-10,308.04175,307.11157,306.0573,-1135804.0,19272380.0,-10939577.0,88476.08,5.736947e-07,23939676.0,33163086.0,273.15988,-0.00045414176,0.00018552132
11147,26.55,64.8,2010-09-01,0.89742875,-1.9945164,273.31033,300.0368,-3.1762756e-06,-6.533973e-05,3.9770832,296.50754,0.79991764,0.0,0.473459,305.15768,0.0,0.0,-9.313226e-10,305.23618,305.69122,306.0981,-171284.0,19262348.0,-13162925.0,88787.93,0.0,23768878.0,29103094.0,273.15988,-6.864732e-05,1.3411045e-06
11148,26.55,64.8,2010-10-01,0.71268415,-1.2017834,274.91064,297.85535,-2.5115442e-06,-5.3647906e-05,3.7884445,294.8416,0.79994607,0.0,0.473459,302.24652,0.0,0.0,-9.313226e-10,302.4077,303.232,304.23932,-140263.0,17075938.0,-12240356.0,89112.914,0.0,20830088.0,28434092.0,273.16058,-5.6267716e-05,8.97795e-06
11149,26.55,64.8,2010-11-01,0.15394962,-2.711935,265.38098,290.5981,-1.4035031e-06,-3.3526914e-05,6.054962,289.28198,0.7998572,0.0,0.473459,293.63193,0.0,0.0,-9.313226e-10,294.16443,296.65262,300.1726,-87288.0,15026756.0,-11775518.0,89406.71,0.0,18018076.0,24375616.0,273.16058,-3.4935772e-05,1.3411045e-06
11240,25.55,64.8,2010-02-01,0.89807165,-0.2265575,281.29443,292.32895,0.0,-0.0008253164,6.265669,291.61725,0.7998892,0.0,-1.1920929e-07,294.44992,0.0,0.0,-9.313226e-10,294.55472,294.697,295.95404,-2059758.0,14684089.0,-9447780.0,98876.414,4.5895576e-06,19796932.0,27185526.0,273.16058,-0.000823637,0.0009747166
11241,25.55,64.8,2010-03-01,2.3271635,0.76765776,282.16122,299.95477,0.0,-7.3225005e-05,4.963703,295.81146,0.79997456,0.0,-1.1920929e-07,303.50043,0.0,0.0,-9.313226e-10,303.09677,301.8281,299.93234,-187510.0,17678616.0,-11630957.0,98510.4,0.0,24124562.0,29735210.0,273.16058,-7.493282e-05,1.3411045e-06
11242,25.55,64.8,2010-04-01,3.1628003,1.7361248,287.35587,302.47015,0.0,-6.350456e-05,5.338133,298.30176,0.799971,0.0,-1.1920929e-07,307.18854,0.0,0.0,-9.313226e-10,306.8299,305.67242,303.69186,-158398.0,19434084.0,-11588600.0,98194.44,0.0,26702388.0,31830640.0,273.15988,-6.331457e-05,3.2521784e-06
11243,25.55,64.8,2010-05-01,3.9656467,2.0615218,292.35934,304.39624,0.0,-7.5944234e-05,5.453453,300.79904,0.7999354,0.0,-1.1920929e-07,309.68222,0.0,0.0,-9.313226e-10,309.33072,308.14807,306.06186,-190374.0,20141888.0,-10723964.0,97819.39,0.0,27612286.0,34139304.0,273.15988,-7.607555e-05,3.5697594e-05
11244,25.55,64.8,2010-06-01,2.730301,2.429726,296.48676,302.5984,0.0,-0.00081926654,4.701742,302.48636,0.799939,0.0,-1.1920929e-07,308.02637,0.0,0.0,-9.313226e-10,307.87192,307.25595,306.3044,-2048781.0,18159714.0,-7936854.0,97590.42,4.015863e-06,24881710.0,36014932.0,273.15988,-0.00081925653,0.0008344352
11245,25.55,64.8,2010-07-01,2.2791555,2.3241565,296.87314,303.13336,0.0,-0.0007508142,4.090267,303.4102,0.7999354,0.0,-1.1920929e-07,308.8444,0.0,0.0,-9.313226e-10,308.69467,308.17743,307.20773,-1877449.0,15948026.0,-6503538.0,97384.44,2.8684735e-06,21860602.0,37953724.0,273.16058,-0.0007508807,0.00072278455
11246,25.55,64.8,2010-08-01,3.0367799,2.3067763,295.66644,302.2044,0.0,-0.00013848254,4.738758,301.82074,0.7999212,0.0,-1.1920929e-07,308.12262,0.0,0.0,-9.313226e-10,307.9972,307.62335,306.972,-346434.0,16381376.0,-7543068.0,97599.45,5.736947e-07,22417898.0,36471710.0,273.15988,-0.0001385468,9.581819e-05
11247,25.55,64.8,2010-09-01,1.8554431,1.2465806,290.1908,301.629,0.0,-6.996235e-05,3.7692242,301.14227,0.799971,0.0,-1.1920929e-07,306.7357,0.0,0.0,-9.313226e-10,306.73956,306.8862,306.8847,-175102.0,16460823.0,-10057725.0,97903.92,0.0,22696546.0,33133274.0,273.15988,-6.9980975e-05,2.0429492e-05
11248,25.55,64.8,2010-10-01,1.1558998,0.7283912,289.71143,300.51633,0.0,-5.0249044e-05,3.441063,299.8709,0.79998523,0.0,-1.1920929e-07,304.5024,0.0,0.0,-9.313226e-10,304.57123,304.99747,305.60623,-124513.0,14801254.0,-9985034.0,98287.99,0.0,20361712.0,31944330.0,273.16058,-4.9791764e-05,5.159527e-06
11249,25.55,64.8,2010-11-01,-0.016221166,-0.6349938,278.7157,296.40414,0.0,-3.719749e-05,3.557806,296.04828,0.7999354,0.0,-1.1920929e-07,298.57114,0.0,0.0,-9.313226e-10,298.95282,300.56152,302.86334,-93969.0,13174186.0,-10565466.0,98714.74,0.0,17924312.0,28120814.0,273.16058,-3.760215e-05,1.3411045e-06
11460,29.35,64.9,2010-02-01,0.80334187,1.1912212,269.77905,287.42065,0.0,-0.00023283367,8.562797,284.67023,0.7998643,0.0,0.0780437,288.30777,0.0,0.0,-9.313226e-10,288.31595,288.48853,289.70438,-582195.0,11984079.0,-9005351.0,91422.28,1.1473894e-06,18171706.0,24626240.0,273.16058,-0.00023282552,0.00023991428
11461,29.35,64.9,2010-03-01,0.016355634,-0.67071986,269.5652,295.17938,0.0,-5.432777e-05,3.9201355,291.07565,0.7999639,0.0,0.0780437,297.62997,0.0,0.0,-9.313226e-10,297.3073,295.8356,293.71667,-135967.0,15561622.0,-11635603.0,91327.9,0.0,23694484.0,26571094.0,273.16058,-5.4362696e-05,1.1838973e-05
11462,29.35,64.9,2010-04-01,0.43428135,-0.560323,271.54572,300.37537,0.0,-6.207707e-05,3.1164608,295.23886,0.799971,0.0,0.0780437,304.06934,0.0,0.0,-9.313226e-10,303.61597,301.40317,298.08145,-155535.0,17341968.0,-12304848.0,90985.68,0.0,26409652.0,29350180.0,273.15988,-6.2171835e-05,1.661107e-05
11463,29.35,64.9,2010-05-01,0.99408746,-0.70000875,272.40634,304.37198,0.0,-7.927511e-05,3.1107674,298.2312,0.79998165,0.0,0.0780437,308.30518,0.0,0.0,-9.313226e-10,307.88153,305.63486,301.92828,-198487.0,18311388.0,-13023556.0,90643.46,0.0,27603922.0,30997926.0,273.15988,-7.931329e-05,3.283471e-05
11464,29.35,64.9,2010-06-01,1.5191736,-0.114551544,271.50647,306.56036,0.0,-9.253039e-05,2.7761993,299.6346,0.79998165,0.0,0.0780437,310.19736,0.0,0.0,-9.313226e-10,309.81738,307.6081,304.18832,-231417.0,19022402.0,-13915792.0,90266.77,0.0,28813598.0,31169724.0,273.15988,-9.2455186e-05,4.428625e-05
11465,29.35,64.9,2010-07-01,1.0892459,1.2047391,277.6433,307.3299,0.0,-8.498505e-05,2.5320358,301.2401,0.7999319,0.0,0.0780437,310.9503,0.0,0.0,-9.313226e-10,310.67508,308.88525,305.92358,-212804.0,17617224.0,-12705740.0,90041.09,0.0,27164600.0,32822522.0,273.16058,-8.502742e-05,1.3411045e-06
11466,29.35,64.9,2010-08-01,0.7424748,0.005501032,274.00977,305.08835,0.0,-7.587625e-05,2.2038746,300.0773,0.79997456,0.0,0.0780437,308.30377,0.0,0.0,-9.313226e-10,308.16342,307.2407,305.69122,-189896.0,16139823.0,-12372073.0,90303.7,0.0,25226388.0,31633578.0,273.15988,-7.5885095e-05,1.3411045e-06
11467,29.35,64.9,2010-09-01,0.016569853,-0.9420451,268.57336,299.51688,0.0,-5.568727e-05,2.16757,296.82724,0.79997456,0.0,0.0780437,301.90826,0.0,0.0,-9.313226e-10,302.0162,303.22498,304.17358,-139308.0,15247444.0,-12552980.0,90769.02,0.0,24005708.0,27904550.0,273.15988,-5.569635e-05,3.874302e-07
11468,29.35,64.9,2010-10-01,0.00092446804,-0.51976895,271.25436,296.3614,0.0,-4.3043634e-05,2.380413,294.41498,0.79998875,0.0,0.0780437,297.5366,0.0,0.0,-9.313226e-10,297.73495,299.6647,301.5554,-107810.0,12583948.0,-10834640.0,91131.76,0.0,20026718.0,27329028.0,273.16058,-4.2935368e-05,2.9971823e-05
11469,29.35,64.9,2010-11-01,-0.46479475,-1.6041043,267.48755,286.43857,0.0,-1.952378e-05,3.9635582,288.02985,0.7999674,0.0,0.0780437,286.97318,0.0,0.0,-9.313226e-10,287.48477,292.10043,297.35266,-49108.0,10630262.0,-9856050.0,91643.86,0.0,16923732.0,23100268.0,273.16058,-1.9508414e-05,1.3411045e-06
11530,28.65,64.9,2010-02-01,0.12030125,0.55909467,270.03217,287.4438,-2.954621e-07,-0.00061499735,5.495451,286.28375,0.79994965,0.0,0.33375955,289.8801,0.0,0.0,-9.313226e-10,289.97232,290.1683,291.4861,-1540511.0,14318149.0,-9218504.0,88409.6,2.8684735e-06,18162902.0,25194690.0,273.16058,-0.000616034,0.0006388072
11531,28.65,64.9,2010-03-01,0.018070102,-0.16315174,268.20557,295.74323,-6.649643e-07,-0.00012277998,3.4054718,292.41547,0.799971,0.0,0.33375955,300.05853,0.0,0.0,-9.313226e-10,299.625,298.0941,295.94498,-308731.0,18640412.0,-12257572.0,88369.39,0.0,23641220.0,27293152.0,273.16058,-0.00012350036,4.046783e-05
11532,28.65,64.9,2010-04-01,0.2396779,0.1805911,270.95682,300.27252,-9.604264e-07,-7.4176816e-05,3.1990356,296.04614,0.799971,0.0,0.33375955,306.1526,0.0,0.0,-9.313226e-10,305.62408,303.70038,300.64978,-187987.0,20514650.0,-12736892.0,88084.62,0.0,26253820.0,30135904.0,273.15988,-7.512327e-05,5.0012022e-05
11533,28.65,64.9,2010-05-01,0.52922547,-0.056295395,271.5695,304.01495,-1.1818483e-06,-9.51814e-05,2.7897243,299.42505,0.79998875,0.0,0.33375955,310.4224,0.0,0.0,-9.313226e-10,309.8752,307.82175,304.432,-240962.0,21555492.0,-13589230.0,87796.56,0.0,27602600.0,31735646.0,273.15988,-9.6264295e-05,1.37500465e-05
11534,28.65,64.9,2010-06-01,0.91864645,0.35664678,272.69354,305.38068,-1.2558885e-06,-0.00016275002,2.8004017,300.2735,0.79998523,0.0,0.33375955,311.74,0.0,0.0,-9.313226e-10,311.3051,309.64706,306.78043,-410385.0,21864052.0,-13775056.0,87474.04,5.736947e-07,28064372.0,32302076.0,273.15988,-0.00016406877,9.6771866e-05
11535,28.65,64.9,2010-07-01,0.48571837,1.5050313,279.97098,305.6187,-1.108041e-06,-9.409385e-05,2.7463017,301.45984,0.79994255,0.0,0.33375955,312.48724,0.0,0.0,-9.313226e-10,312.17847,310.9571,308.69138,-238099.0,20403504.0,-12385464.0,87279.54,0.0,26413174.0,34121110.0,273.16058,-9.512156e-05,5.159527e-06
11536,28.65,64.9,2010-08-01,0.4942912,0.31351805,274.50464,303.9722,-9.604264e-07,-8.532498e-05,2.353363,300.21683,0.79997456,0.0,0.33375955,309.8747,0.0,0.0,-9.313226e-10,309.7126,309.1388,308.11902,-215668.0,18713840.0,-12441484.0,87490.45,0.0,24466600.0,32525918.0,273.15988,-8.636061e-05,1.1838973e-05
11537,28.65,64.9,2010-09-01,0.120729804,-0.036340237,266.94516,300.1223,-7.3877163e-07,-6.7855e-05,2.4943085,297.4592,0.79998523,0.0,0.33375955,304.37787,0.0,0.0,-9.313226e-10,304.53146,305.51514,306.5651,-171284.0,18258020.0,-13222498.0,87875.34,0.0,23815100.0,28625596.0,273.15988,-6.864732e-05,3.874302e-07
11538,28.65,64.9,2010-10-01,-0.10623586,-0.003832817,269.63235,297.61618,-5.1711686e-07,-5.4531498e-05,2.5128155,295.77777,0.7999923,0.0,0.33375955,300.46756,0.0,0.0,-9.313226e-10,300.70798,302.15558,303.91516,-137876.0,15316860.0,-11613194.0,88207.72,0.0,20055332.0,28119298.0,273.16058,-5.5124518e-05,2.9018149e-05
11539,28.65,64.9,2010-11-01,-0.37006485,-1.1950244,264.68878,288.56915,-2.954621e-07,-2.8020702e-05,3.167715,289.63538,0.79998165,0.0,0.33375955,290.83255,0.0,0.0,-9.313226e-10,291.44077,294.75217,299.23755,-70584.0,13076682.0,-10862240.0,88581.12,0.0,17012652.0,23944100.0,273.16058,-2.8269831e-05,1.3411045e-06
11540,28.55,64.9,2010-02-01,0.20345771,0.33669162,271.00125,288.71127,-4.4330955e-07,-0.0005211899,5.1502056,287.05844,0.7999639,0.0,0.31367397,290.5283,0.0,0.0,-9.313226e-10,290.60956,290.78455,292.06076,-1305705.0,13795722.0,-9430017.0,91127.66,2.2947788e-06,18266348.0,25281094.0,273.16058,-0.0005221367,0.0005357433
11541,28.55,64.9,2010-03-01,0.102941275,-0.10038972,269.36478,297.08353,-9.604264e-07,-0.00010449416,3.394081,292.99127,0.79997456,0.0,0.31367397,300.4704,0.0,0.0,-9.313226e-10,300.05505,298.54602,296.4584,-263870.0,18029308.0,-12374260.0,91005.375,0.0,23722216.0,27375514.0,273.16058,-0.00010559708,3.5697594e-05
11542,28.55,64.9,2010-04-01,0.27204037,0.30354047,272.2338,301.84045,-1.3296958e-06,-7.3428964e-05,3.3015423,296.6674,0.79997456,0.0,0.31367397,306.53046,0.0,0.0,-9.313226e-10,306.0228,304.10065,301.07254,-187033.0,19930028.0,-12865331.0,90674.65,0.0,26319852.0,30197044.0,273.15988,-7.474236e-05,3.474392e-05
11543,28.55,64.9,2010-05-01,0.51100814,0.15870476,272.926,305.5436,-1.6251579e-06,-9.5453346e-05,2.897213,300.2056,0.79998523,0.0,0.31367397,310.90356,0.0,0.0,-9.313226e-10,310.37393,308.2772,304.86383,-242871.0,21016212.0,-13786807.0,90346.375,0.0,27712652.0,31799312.0,273.15988,-9.702612e-05,8.024275e-06
11544,28.55,64.9,2010-06-01,0.95508105,0.5259433,274.454,306.70248,-1.6251579e-06,-0.00017355825,2.8609085,300.96854,0.79998165,0.0,0.31367397,311.95087,0.0,0.0,-9.313226e-10,311.5412,309.87714,307.06833,-438543.0,21236498.0,-13791999.0,90007.445,5.736947e-07,28017712.0,32391512.0,273.15988,-0.00017530611,0.000111086294
11545,28.55,64.9,2010-07-01,0.50565016,1.6682127,281.5858,306.82266,-1.4035031e-06,-9.1510825e-05,2.9498901,301.9255,0.79994965,0.0,0.31367397,312.6132,0.0,0.0,-9.313226e-10,312.32904,311.1226,308.8988,-232372.0,19854594.0,-12372893.0,89806.375,0.0,26402610.0,34187812.0,273.16058,-9.302655e-05,4.2058527e-06
11546,28.55,64.9,2010-08-01,0.49450552,0.43678904,276.00372,305.15192,-1.1818483e-06,-8.328562e-05,2.4508858,300.84717,0.79997456,0.0,0.31367397,309.94687,0.0,0.0,-9.313226e-10,309.79932,309.2339,308.25616,-211373.0,18162122.0,-12420716.0,90033.7,0.0,24487288.0,32571394.0,273.15988,-8.4456056e-05,8.024275e-06
11547,28.55,64.9,2010-09-01,0.22188926,0.15999222,268.25827,301.13333,-8.8638626e-07,-6.54757e-05,2.7911472,297.7976,0.79998165,0.0,0.31367397,304.2052,0.0,0.0,-9.313226e-10,304.36523,305.48346,306.6399,-166034.0,17667380.0,-13117015.0,90464.555,0.0,23867924.0,28615996.0,273.15988,-6.6361856e-05,3.874302e-07
